text,probability,label
"ผมอยู่ บางบัวทอง. เข้ามากรุงเทพได้ แต่เวลากลับลำบากมากๆ.  ตั้งใจจะมาถวายดอกไม้จันทร์. ส่งเสด็จพระองค์ท่าน

ผมอยากทราบว่าละแวกบางใหญ่ มีที่ไหนครับ ที่ถวายได้ง่ายสุดครับ",0.5429,1
วันนี้กินข้าวกับอะไรดี,0.5429999999999999,1
วันนี้กินข้าวกับอะไรดี,0.5429999999999999,1
ทำไมต้องทำตัวเหมือนเป็นเจ้าของเราด้วยวะ เลิกคุยกันไปนานแล้วนะเว้ย,0.5429999999999999,1
ทำไมนี้โซนดูหดหู่จังครับ หยอกๆ,0.5431,1
ตอนนี้มีใครอยู่ฐานทัพเรือบางกอกน้อยบ้างค่ะ,0.5432,1
ทำไมมันเงียบจัง 55,0.5432,1
เต๊าะแล้วเนี้ยยังไม่รู้ตัวอีกหรอ,0.5432,1
ตอนนี้จุดคัดกรองบริเวณแยกวัดพระเชตุพน หรือ แยกสะพานมอญ มีประชาชนเริ่มไปรอคิวรึยังครับ,0.5433,1
การลืมใครซักคนมันต้องใช้เวลาแค่ไหนกันหรอ,0.5433,1
"อยากรู้เรื่องดราม่าอิมเมจ
แล้วที่บอกพี่เค้าขี้เหล้าจริงไหมอะ?
ชอบมาก ไม่อยากผิดหวัง",0.5434,1
ชีวิตปีสี่เป็นยังไงกันบ้าง?,0.5434,1
ใครเป็นแบบนี้บ้าง...,0.5435,1
เมื่อไหร่จะลอยกระทง นุอยากดูโยธาตกน้ำ😂,0.5435,1
มีใครเล่นแบตที่มอบ้างไหม ขอไปเล่นด้วยย เยนนี่เล่นเลยปะ,0.5436,1
ใครเล่นนี่เป็นบ้าง,0.5436,1
เรื่องของเรามันดีมากกว่านี้ไม่ได้แล้วจริงๆ ใช่มั้ย,0.5436,1
ทำไมมันเงียบบบบบเหงาอย่างแน้,0.5436,1
คุณเคยกลัวที่จะเสียเราไปบ้างหรือเปล่า....,0.5437,1
ทำคนที่เขาไว้ใจเราเสียใจนี้โคตรแย่เลยเนอะว่ามั้ย,0.5437,1
วันนี้ก้ำเปิดปะคะ,0.5438,1
พระเมรุมาศวันนี้ควรไปช่วงไหนถึงรอคิวไม่นานค่ะ ช่วงเช้าหรือบ่ายดีคะ ขอบคุณค่ะ,0.5439,1
สวนหลวงร9 เป็นอย่างไรบ้างคะตอนนี้,0.5439,1
ทำไมพี่ชอบไป elective มหาราช มันสุดเยินไม่ใช่อ่อ,0.5439,1
ดีดีชอบโฟล์คจริงป่าวจ๊ะ,0.544,1
ใครอยู่loft loft แล้วพน.ไม่มีสอบ ขอยืมนาฬิกาข้อมือได้มั้ยยย ถูกๆก็ได้อัน99บาท พน.สอบแคลไม่มีนาฬิกาไว้ดูแงงง,0.5441,1
ใครเหงา,0.5441,1
"เคยดีใจ แต่ดีใจไม่สุดป่ะ ? 
มันหน่วงๆ อย่างบอกไม่ถูก ☹️",0.5441,1
"ROV กันมั้ย
//แอดหมีขาว",0.5442,1
มีใครได้เข้าไปในสนามหลวงแล้วมั้งค่ะ,0.5442,1
ตอนนี้หางแถว หน้าโรงแรมรัตนโกสินทร์ถึงไหนแล้วค่ะ,0.5443,1
มีใครเล่น Panya หรือ TuTu live บ้างงงง,0.5444,1
ง่วงป่าว,0.5444,1
มีปัญหาแบ่งกลุ่มงานกันไหมอะ,0.5445,1
"จะกินอะไรดี วันนี้ 
#เป็นคำถามที่หาคำตอบไม่ได้ 😂😂",0.5447,1
แคร์กันหน่อยได้ไหมอ่ะ? ในฐานะแป้งเด็กก็ได้,0.5447,1
บัวลอยปริญญา สาขาเกษตร อยู่ตรงไหนอะเดินหาทั่วแถวงามไม่เจอเลย,0.5448,1
กีฬาเฟรชชี่มีสีไหนทำคัตเอาท์เองบ้าง,0.5448,1
ขอรีวิวใช้บริการทำความสะอาดของหอในหน่อยจ้าา เป็นไงบ้างมาแชร์กันๆๆ #หอในมธ,0.5449,1
ใครอยู่กอล์ฟวิวบ้างง เค้าเหงาาา,0.5451,1
ทำไมใจร้ายกับเราคนเดียวล่ะ,0.5452,1
ถ้าบอกว่าคุยๆกันอยู่ แต่ไม่ใส่ใจกันเลย จะคุยไปทำไมวะ งง เป็นเพื่อนกันเฉยๆดีกว่าปะ?,0.5452,1
ตอนนี้แถวเข้าชมพระเมรุมาศเป็นอย่างไรบ้างคะ,0.5453,1
ใครเคยดูบ้างอะ,0.5453,1
"มีใครยังไม่นอนบ้างป้ะ
ทำไรกันอยู่หรอ?",0.5453,1
ก้าวมีผัวยังค้าบ จีบๆ,0.5454,1
ใครอยู่หอในเข้าหอได้ตั้งแต่วันที่1-15สิงหาและจะมีการปฐมนิเทศหอพักในวันที่7สิงหาคมนะครับ,0.5454,1
ผู้ชายเล่นแอพนี้บ้างมั้ยเนี่ยยยย,0.5455,1
เธอเหงาเหมือนกันมั้ยยย,0.5456,1
เหนื่อยเกินไปหรือเปล่า,0.5456,1
ในนี้มีคนเรียนศิลปศาสตร์ป่ะถามจริงงงงง,0.5457,1
มีใครเคยทำปากกระจับบาง ทำแค่ด้านบนนะ ด้านบนเราหนากว่าด้านล่างอีกละ,0.5457,1
"ถามจันทร์.. ข้างบนดีหรือเปล่า
มีแค่ฟ้ากับดาว เคยเหงาบ้างไหม",0.5457,1
มีใครไปงาน maya international music festival ปะคะ,0.5458,1
"""เหนื่อยมากไหม""
.
มาก แต่ผมพูดไม่ได้หรอก",0.5458,1
คุณคิดว่าความรักคืออะไร ?,0.5459,1
เฮ็ดหยังอยู่เด้อ? #memer #มุกควาย,0.5459,1
คนเยอะมั้ยวันนี้,0.5459,1
"มึงเคยรักใครสักคนมากๆป่ะ
รักจนหมดหัวใจ
รักจนรู้สึกว่าขาดเค้าไปไม่ได้
แต่สุดท้ายแล้ว...
ถูกเค้าหักหลัง
ถูกเค้านอกใจไปมีคนอื่น
คือ...
กูทำเหี้ยไรได้บ้าง นอกจากร้องไห้...
ให้ไปพาตัวมึงกลับมาหรอ?
มึงก็คงไม่มา
เพราะหัวใจมึง ให้มันไปแล้ว.",0.546,1
ขอไปต่อได้ไหม ในฐานะไฟเขียวก็ได้,0.546,1
เราจะผ่านมิดเทอมนี้ไปได้อย่างไร,0.5461,1
เลิกทาสนานแล้วไม่ใช่เหรอ? ทำไมยังได้เรียน🤔,0.5461,1
ใครเคยดูการ์ตูนเรื่องนี้บ้าง,0.5462,1
แนะนำซีรี่ย์ใน Netflix หน่อย,0.5463,1
แนะนำซีรี่ย์ในnetflixหน่อยยยน,0.5463,1
"คุณจะคิดถึงบ้างรึเปล่าา
หลังจากที่ไม่ได้พบกันอีก .. .",0.5464,1
เลือกตั้งเบอไรกัน,0.5464,1
"มีใครบ้านอยู่แถวงามวงศ์วานแล้วไม่อยู่หอป่ะ
กลับบ้านคนเดียวมันเหงาาาาาาาา 55555 ",0.5465,1
มีใครสนมะ😂,0.5465,1
มีใครสนมะ😂,0.5465,1
เมื่อไหร่ฉันจะผ่านเรื่องร้ายไปได้สักที,0.5465,1
สรุปก้ำมั้ยคืนนี้,0.5465,1
แถวประชาชนที่จะไปวางดอกไม้จันทร์ที่สนามหลวง แบ่งออกเป็นสี่แถว แต่ตอนนี้มีแถวที่5 มาแทรก  วานมาตรวจสอบด้วยค่ะ. คือสี่แถวแรกรอกันมาตั้งแต่บ่าย2 แล้ว  ทำไมเห็นแก่ตัวกันอย่างนี้,0.5465,1
มีใครรีวิวคณะรัฐศาสตร์ บริหารรัฐกิจได้ไหม เราว่าจะซิ่วไปอะ,0.5466,1
"คาเฟ่แมวปิด ตอนสอบอยู่ก็เปิด...สอบเสร็จละปิดเลย 
เจ้าของร้านไปไหน จะไปเล่นกับน้องง่ะ 😂",0.5466,1
ถ้าพูดถึงเอ๋ง ทุกคนจะนึกถึงอะไรเป็นอันดับแรก,0.5467,1
ขอความรักได้ไหม ในฐานะคนไม่เคยถูกรักก็ได้,0.5468,1
ทำไมหลอกเราได้ถึงขนาดนี้,0.5468,1
มีนาแล้วเมื่อไหร่จะมีใครเข้ามา ฮิ้วววว,0.5468,1
ทำไมปีสามงานมันเยอะจังโว้ยยย ㅠ.ㅠ,0.5468,1
มีใครไปอาสาที่ ท่าพระจันทร์กันมาบ้างงงงงงงง ?? โชว์คลิปประวัติศาสตร์ มธ. น้ำตาซึมเลย ........,0.5469,1
ทำไมจารย์สั่งงานไม่เกรงใจกูเลยวะ...😔,0.5469,1
"เกรดออกกันยังอ่าาา
#yoryorstory",0.5469,1
วันนี้ฟิตเนสตรงอควาติคเปิดมั๊ยคะ,0.547,1
"Automech club
มีใครจาเข้ามั่งงง",0.547,1
ทำไมต้องเป็นกูว่ะที่ต้องยอมอ่ะ,0.547,1
เฮียคือใคร?,0.547,1
หิวกันมั้ยจ๊ะ,0.5471,1
เมื่อวานไปแถวตลาดโบ๊เบ๊มา...แล้วป้ายรถเมล์เป็นแบบนี้ คือชอบเพราะมันสะดวกมากๆกับการเดินทางของเรา บางทีเรามาครั้งแรกหรือไม่รู้ทางก็ไม่รู้จะถามใคร มีป้ายอันเดียวจบ เกร๋!!! ขอให้มีทุกป้ายเลยได้ไหม???,0.5473,1
ใครเป็นมั่ง #เปิดวาร์ปด่วน,0.5476,1
พระเมรุมาศจำลอง มีที่ไหนบ้างในกรุงเทพ,0.5476,1
เเนะนำอะไรอร่อยๆเเถวมธท่าพระจันทร์หน่อยยยยยยย,0.5476,1
ใครเข้าใจชีวะเรื่องการเคลื่อนที่ของสิ่งมีชีวิตช่วยมาสอนให้มันเข้าสมองเราทีพน.สอบแล้วยังไม่รู้เรื่องเลยจะร้องไห้,0.5477,1
กินอะไรดีเย็นนี้?,0.5478,1
ง่วงบ้างไหมม,0.5478,1
มีใครเคยโดนหมาในซอยกอล์ฟวิวไล่หรือกัดป่าว แง,0.5479,1
มีใครเคยโดนหมาในซอยกอล์ฟวิวไล่หรือกัดป่าว,0.5479,1
ตอนนี้คิวเยอะไม๊คะ,0.5479,1
วันปีใหม่ใครอยู่หอบ้าง,0.5479,1
ใครเคยกินร้านที่มันขายอาหารเกาหลีในกอฟวิวบ้าง,0.5479,1
ใครชอบฟังเพลงสากลบ้าง แนะนำหน่อยยยยย,0.5479999999999999,1
ในนี้มีใครอยู่ภาคอินเตอมั้งมั้ยยย,0.5483,1
ทำไมมีนเหนื่อยขนาดนี้อ่ะ มันตันไปหมด นส ยังไม่ได้อ่าน งานยังไม่เสด ไม่ไหวแล้ววว,0.5483,1
มีใครมาร้านพี่เล็กมั่งงงงง,0.5483,1
ทำไมถึงเป็นแบบนี้ จนจะเป็นเจ้าหนูจำไมแหล่ววว😂,0.5484,1
มันเล่นยังไงวะ รูปหมีคือไร ละอีปลาบุ๋งๆนี่มันคืออารายยย,0.5485,1
ใครมีสกิลยืนบน bts สถานีราชเทวี-สยาม โดยไม่จับไรเลยได้มั่ง,0.5485,1
"ไม่รู้จะให้คำจำกัดความของเราสองคนว่ามันคือความสัมพันธ์แบบไหน?
#It'scomplicated",0.5485,1
จุดคัดกรองท่าช้างเปิดให้เข้าไหมครับ,0.5486,1
Will you hold me now?,0.5488,1
ใครรู้บ้างคะวันนี้เชียงรากรถเยอะมากกกก ไม่ขยับเลย แน่นมาก เพราะอะไรคะ ปกติไม่เปนแบบนี้เลย😟,0.5489999999999999,1
ใครจะไปออเคสตร้าบ้างง่ะ TUSOเราหาเพื่อนไปปป,0.5491,1
เมื่อไหร่จะกล้าเริ่มใหม่ได้สักที,0.5491,1
ปล.ใครเคยดูซี่รี่ย์เรื่องนี้/รู้จักเพลงนี้บอกที,0.5492,1
ใครเป็นบ้าง กลางคืนไม่หลับ กลางวันไม่ตื่น 😂,0.5494,1
ปัญหาของเราจะมีทางออกเยอะเหมือนบีทีเอสไหมนะ? 🙃,0.5497,1
มีใครอยู่ถาปัต ม.เกษตรมั่งง,0.5497,1
อยู่ตรงอนุสาวรีย์ประชาธิปไตยจะไปพระเมรุมาศที่ไกล้ที่สุดที่ไหนคะ,0.5498,1
เล่นยังไงเนี่ยย,0.5498,1
นอนกันหมดยังคะ,0.5498,1
ใครเคยกินอันนี้มั่งยังงงง อร่อยมั้ยย อยากกกกกก,0.5498,1
จิตอาสาที่พุทธมณฑลมีไว้ทำไมครับ ตอบที???!!! ไม่มีระเบียบล่าช้า รอไปเถอะไม่ขยับเลย,0.5499,1
ตอนปิดรับประชาชนเข้าพื้นที่สนามหลวงหรือยังคะ,0.5499,1
นุ้งหมี กับ หิว นี่เป็นเพื่อนกันใช่มั้ย,0.5499,1
แอพนี้เป็นเพจใต้เตียงเจซีเหรอครับ,0.5499,1
ใครเคยไปร้านอาหารของเดียวมาสเตอร์เชฟละบ้าง มันโอเคมั้ย,0.55,1
คิวเช้านี้เป็นอย่างไรคะ,0.5502,1
อะไรเอ่ย..?,0.5503,1
ก้ำตอนนี้สงบยังอ่ะ,0.5503,1
ใครใช้ ais อยู่บ้างง ถ้ามีพอยท์เยอะไม่รู้จะเอาไปทำอะไรลองเอาไปใช้ดูน้าาา #tunews,0.5504,1
คุณคนเดิมหายไปไหนแล้ววะ,0.5505,1
เช้าวันจันทร์รถติดมากกก ไปสายแน่นอน มีใครสายบ้างง 😭,0.5505,1
ใครเล่นกล้องบ้าง มาถ่ายรูปให้หน่อย ._.,0.5506,1
ฝึกงานวันแรก ยังเหนื่อยขนาดนี้ จะไหวไหมเนี้ยย😂😂😂,0.5506,1
Do you miss me?,0.5507,1
"เพลงโปรดของเราเลย จะต้องเปิดเพลงนี้ก่อนทุกครั้ง
ฟังตั้งแต่สมัยเอาะๆเลย 
แล้วเพลงโปรดของคุณคืออะไร?",0.5507,1
สาขาAviation Technology Management ใช่ภาคอินเตอร์ป้ะ?,0.5507,1
มีใครว่างๆมาคุยเล่นด้วยหน่อยสิ,0.5508,1
"ใครจะไปอันไหนกันบ้างงงง เผื่อหาเพื่อนไปด้วยค่าาา
#เกาหลีบุกไทย #วันนี้ติ่งไหน",0.5508,1
เราขอกำลังใจหน่อยได้ไหม???,0.5508,1
คืนนี้ใครไปโซนบ้างงงง,0.5508,1
ควรมูฟเวลาเรียนภาคเช้าเป็น 10 โมงได้ละนะประเทศไทย     ศรีตื่นไม่ไหวจริงๆค่ะ  ศรีทนไม่ได้   ศรีสายตลอด   เค้าจะไล่ศรีออกแล้ว   ศรีควรทำยังไง,0.5509,1
อยากทราบว่าพี่เสื้อขาวผมทองเป็นใคร อยากได้วาร์ปปป,0.5509,1
พรุ่งนี้มีใครไปบ้าง ที่อยากไปดูงานแสง สี เสียงของธรรมศาสตร์ว่าสวยงามไหม,0.5509,1
"เคยได้ยินไหม?

ถ้าเรารักใครจริงๆไปแล้ว

ไม่ว่าจะอยู่ในสถานะไหน 
เราก็ยังคงรักเหมือนเดิม

#ยางลบ",0.5509,1
เธอจะคิดเหมือนกันรึป่าว?😻,0.551,1
"วันที่27,28มีขบวนอะไรบ้างค๊ะ
วันที่29/10/60มีขบวนม้าเริ่มเวลากี่โมงค๊ะ",0.551,1
ใครสอบไปแล้วบ้างเอ่ย ช่วงสัปดาห์ที่แล้ว มาบอกเคล็ดลับเพื่อนๆในการอ่านหนังสือ การทำข้อสอบกันน 🤓,0.5511,1
ไหนบอกจะไม่ทิ้งกันไง ทำไมวันนี้ไปซะแล้ว😭,0.5511,1
คิดว่าฝนจะตกไหม ว่าจะไปบางเขนแง,0.5511,1
ทำไมอยู่กับเธอแล้วเหนื่อยจัง งงใจ,0.5511,1
ใครยังไม่นอนบ้างงงงงง,0.5512,1
หิวกันมั้ย....ตอนนี้เราหิวมากกกก😂,0.5512,1
ใครอธิบายเราได้บ้างว่า big bad wolf ต่างจากงานหนังสือแห่งชาติยังไงอ่ะะ,0.5512,1
แนะนำกิจกรรมสำหรับคนเหงาหน่อยจิ ^^,0.5512,1
มีเด็กมหิดลคนไหนโสดบ้างครับ55555,0.5513,1
เย็นนี้กินอะไรดี??? งื้ออออออออ,0.5513,1
ถ้าให้เลือกได้แค่ 1 อย่างระหว่าง หน้าสวย กับ หุ่นดี จะเลือกมีอะไร???,0.5514,1
"มีใครมีคำแนะนำดีๆ วิธีที่จะกลับมารักตัวเองเยอะๆ บ้างมั้ยคะ
ตอนนี้เหมือนเราไม่รักตัวเองเลย เราให้เค้าไปหมดทั้งใจ
สงสารตัวเองแล้ว 555",0.5515,1
ถ้าภายในเต็มรบกวนแจ้งข่าวสารด้วยนะคะ ขอบคุณมากค่ะ 😭,0.5515,1
ผ่านจุดคัดกรองเข้าไปแล้วพื้นที่ด้านในเต็มรึยังครับ,0.5515,1
ใครกลัวผี มากๆแบบเราบ้าง,0.5516,1
"แชร์ท่อนเพลงที่ชอบกันมั้ยย? 
เราเหงา...",0.5516,1
ใครเคยลงเสรี re212 ศาสนาพุทธเถรวาทบ้าง รีวิวหน่อยค้าบบบบบบ กราบ800ตลบ,0.5517,1
ตอนนี้เป็นไงบ้างคะแต่ล่ะจุด,0.5518,1
มีใครในนี้กำลังศึกษา/ทำงานประเด็น gender equality ไหมคะ ขอคุยด้วยหน่อยค่ะ,0.5519,1
วันนี้กินไรดี,0.5519,1
กลับมาไม่ได้จริงๆหรอเธอ,0.552,1
ทำไมต้องหายไปตอนที่เราเริ่มรู้สึก?,0.5521,1
"ให้โอกาสผมอีกครั้งได้ไหม
สัญญาว่าจะทำให้ได้ดีกว่าที่ผ่านมา",0.5522,1
ใครจะด้ายนิ...?,0.5524,1
การเคลียร์พื้นที่ให้ประชาชนออกจากพื้นที่ หมายถึงด้านในสนามหลวงอย่างเดียวหรือว่ารวมถึงคนที่มารอหน้าจุดกรองด้านนอกด้วยคะ?,0.5526,1
เหงาไหม มาคุยกันนนน,0.5526,1
คืนนี้มีพิธีไรมั่งคะ,0.5527,1
การทำเรื่องพาสมาขิกกรรมเข้าขมพระเวฬุมาศเป็นหมู่คณะต้องทำหนังสือส่งถึงหน่วยง่านใดค่ะ,0.5531,1
ชมรมรับสมัครถึงวันไหนคะ,0.5531,1
เมื่อไหร่จะลืมสักที,0.5531,1
พน.วิทยาเข้าเชียร์เป็นโต๊ะ ต้องใส่ชุดนศทางการมั้ยอะงง #บอกอีเจ้ทีอีเจ้งง,0.5531,1
หอจดหมายเหตุเป็นไงบ้างตอนนี้,0.5532,1
หมีอะไรน่าสงสารที่สุด??,0.5533,1
ถ้าไปถึงประมาณ 9.00 น่าจะได้เข้าประมาณกี่โมงคะ ในวันที่คนเยอะๆแบบนี้ ขอบคุณค่ะ,0.5533,1
ณ. ตอนนี้คนเต็มหรือยังคะ สนามหลวง,0.5533,1
"การที่คนสองคนมาเจอกัน ถูกใจกัน
#มันเป็นเพราะอะไร ??",0.5533,1
ทำไมเราต้องเททุกคนเพื่อมาหาคนที่เทเราว่ะ,0.5534,1
เราเป็นคนน้อยใจนะ แต่ทำไมเป็นเราที่ต้องง้อแกวะ?😂,0.5534,1
แนะนำสถานที่เที่ยวเดินเล่นชิวๆถ่ายรูปให้หน่อยได้ไหม,0.5535,1
ทำไมชมรมจะต้องจัดเฟิร์สมีตวันเดียวกันนน อยากไปหลายอัน แง่งงงง วันนี้ปาไปสามชมรม ฮ่วยยยย,0.5535,1
"แนะนำกันแดด คุมมันเริ่ดๆ ไม่อุดตันให้ทีค่า
ขอแบบราคาไม่แรงมากเน้อ ☀️🔥",0.5536,1
ทำไมแอพนึ้มันเสี่ยวจังวะ,0.5536,1
ที่นี่ที่ไหน,0.5537,1
ที่นี่ที่ไหน,0.5537,1
ที่นี่ที่ไหน,0.5537,1
ขอคำแนะนำในการแบ่งเวลาอ่านหนังสือเรียนกับอ่านหนังสือซิ่วหน่อยจิ มีใครแบบประสบการณ์ตรงไหม เล่าให้ฟังหน่อย,0.5538,1
กำลังจะเสียมึงไปแล้วใช่ไหม,0.5539,1
คือทำผิดแล้วมาขอโทษแล้วไม่พอใจที่โกรธแล้วเราต้องมาขอโทษเธอกลับที่ทำให้เธอไม่พอใจหรอ?,0.5539999999999999,1
วันที่ 26 ถนนสามเสนทั้งขาเข้าสนามหลวงและขาออก ยังมีรถเมล์ให้บริการมั้ยคะ,0.5542,1
"อรุสวัสดิ์ ยามเช้าาาาาาาาา #เด็กไม่กินผัก
กินขเาวเช้าเป็นอะไรบ้างงง",0.5542,1
ชานมไข่มุกร้านไหนอร่อยย,0.5543,1
มีใครกล้าแสดงตัวตนบ้าง 555,0.5544,1
เทสๆๆ ใครยุ ม บ้าง,0.5545,1
ขอรักเธอได้ไหม,0.5545,1
ตอนนี้วัดวชิรธรรมสาธิตวรวิหารหางเเถวอยู่ไหนเเล้วคะ,0.5546,1
ไม่ทราบจุดคัดกรองสะพานมอญเริ่มเข้าจุดตรวจหรือยังคะ ดูนั่งกันนิ่งเงียบเลย,0.5547,1
ทำไมวันเสาร์ยังต้องเรียนด้วยง่ะ,0.5548,1
มีพี่คนไหนถ่ายรูปกับพญานาค แล้วเรียนได้เกรดนิยมอันดับที่1ไหม,0.5549,1
ของใครลืมไว้อ่ะ,0.555,1
อาจารย์รีบบอกคะแนนสอบได้มั้ยอะ จะได้รีบดรอป😂,0.555,1
พรุ่งนี้ใครสอบFeedback control บ้างครับ,0.5551,1
เริ่มวางดอกไม้จันทร์หรือยังคะ.,0.5551,1
ใครมีวิธีแก้ง่วงเจ๋ง ๆ มั้ย ขอหน่อย T T,0.5551,1
ถ้าขอซื้อกำลังใจนี่กี่บาทกัน,0.5551,1
คนเราจะอยู่กับความเหงาได้นานเท่าไหร่นะ 😶,0.5553,1
สวนหลวง ร๙ ตอนนี้หางเเถวอยู่ไหนละคะ,0.5554,1
ทำไมเขาหาแฟนกันง่ายจัง,0.5554,1
ไม่ทราบว่าจุดคัดกรองฝั่งไหนที่สามารถรับคนได้เยอะที่สุดและค่อนข้างที่จะสดวกที่สุดคะ,0.5554,1
โทรมาทำไม ในเมื่อใจยังอยู่กับอีกคน 😪,0.5554,1
ตอนนี้ที่วัดบัวขวัญเป็นอย่างไรบ้างคะ,0.5555,1
ฝนหยุดหรือยังค่ะ,0.5555,1
ใครอยู่แถวนี้บ้าง,0.5555,1
"สรุปว่าวันที่11,12,13ตุลามอเราปิดมั้ยยย",0.5555,1
สอบเสร็จวันไหนกัน นี้เสร็จวันที่29มีใครให้ได้มากกว่านี้ไหม,0.5556,1
ใครเป็นคนสร้างแอพนี้ เอาปัส kmutnb มาหน่อย จะชวนเพื่อนไป Catexpo,0.5557,1
แถววัดโพธิ์ ไปตอนนี้ ยังเหลือพื้นที่เปล่าครับ,0.5557,1
ไอ้ตัวนี้ในแอพนี้มันทำอะไรได้ 555555 สงสัยสักพักแล้ว,0.5558,1
ลองกดขี้ใส่มาดิ้ จะมีไรมะ,0.5559,1
ตลาด4.0วันนี้มีซูชิขายปะคับ,0.5559,1
พรุ่งนี้กินอะไรในบาร์ใหม่ดี?,0.556,1
อยากรู้ว่าตอนนี้ชมรมยิงธนูยังมีอยู่ไหมคะ,0.5561,1
น้องมองงี้ น้องต้องการไร?,0.5561,1
มีใครรู้ไหมว่าแรกพบปีนี้จัดวันที่เท่าไหร่ 🌟,0.5562,1
วันนี้บอลรอบชิงเตะกี่โมงคะ,0.5562,1
เอ็นจี้เขาประท้วงอะไรกันอะคะ ขอรู้หน่อย 555555555,0.5562,1
จุฬามีเปิด Opan House ไหมอ่ะ,0.5563,1
งาน TU Open house บรรยากาศเป็นไงบ้าง เด็กๆมัธยมกรุบๆเยอะมั้ยคะ 😁😁😁😁😁😁,0.5563,1
"เคยไหม?
แบบในห้องแชทเค้าคุยกัน พอเราแสดงความคิดเห็นแล้วมันเงียบอะ มันทำให้ไม่อยากตอบและก็ไม่กล้าตอบกลับเลยนะเว้ย ได้แค่อ่านแต่ไม่กล้าแสดงความความคิดเห็น เพราะกลัวว่าจะไม่มีใครตอบ",0.5564,1
ทำไมมันเงียบเหงาขนาดนี้ เราลองมาคุยกันหน่อยมั้ย,0.5565,1
ตอนนี้ท้ายแถวกองสลากอยู่ตรงไหนแล้วคะ,0.5566,1
แนะนำเกมสนุกๆให้หน่อย,0.5568,1
ทำไมไม่มีคนมาตอบคำถามที่โพสต์ถามกันครับ????,0.5568,1
ใครไปคอนอซ.วันนี้ สนใจกลับด้วยกันมั้ยย,0.5569,1
ใครเจอแบงค์ฮอร์โมนบ้าง ขอพิกัดค่ะ,0.557,1
กินอะไรดี#ปัญหาโลกแตก:(,0.557,1
ถ้าจะบวชที่วัดธรรมกายดีไหม,0.557,1
เวลานี้ยังมีที่ไหน ที่ยังเปิดให้วางดอกไม้จันทน์บ้างครับ ในเขตกรุงเทพฯ,0.557,1
ใครไปตำ nyx ลด 50 % มาแล้วบ้าง ที่เคาเตอร์กับที่ eve and boy ลดเหมือนกันไหม ซื้อที่ไหนดีกว่า,0.557,1
มีใครเรียนจบเทอมนี้มั่ง 😋,0.5571,1
ทำไมไม่รู้ ตอนทุกอย่างกำลังไปได้ดี ...แต่เราก็ทำมันพัง เพราะเรากลัวว่า เราจะเสียเขาไป ในเมื่อว่าตอนนี้ก็ดีอยู่แล้ว,0.5571,1
ใครคนที่เขาบอกจะไม่ใช่ตัวฉันหรอก จำไว้,0.5571,1
สรุปคิดยังไงกันแน่ ไม่เข้าใจตัวเองเลย,0.5573,1
ใครก็ได้รีวิว #นรก6เมตร หน่อยอยากรู้ว่าสนุกเหมือนทีเซอร์ไหม,0.5573,1
ทำไมทุกคนดูสปาร์คกันง่ายจัง งงแท้,0.5574,1
ทำไมเกรี้ยววกราด ฮืออ สงสารน้อง ..😢,0.5574,1
5 โมงไปปล่อยปลากันมั้ย?,0.5574,1
เคยมีใครที่แบบคบผชมาก่อนแล้วลองมาคบญญมั่งป่ะ?,0.5575,1
กินอะไรอยู่เซนดีอ่ะ คือนี่คิดไม่ออก5555,0.5576,1
มีใครฉลาดแล้วจะขายสมองไหม ขอหน่อย จะซื้อ,0.5577,1
รีวิวคณะรัฐศาสตร์บริหารรัฐกิจหน่อยค่ะ อยากซิ่วไป;;-;;,0.5579,1
เราปากแข็ง แล้วใครจะทำไม,0.5579999999999999,1
ทุกคน ทำไรกันอยู่บ้าง  💁🏻💁🏻‍♂️,0.5579999999999999,1
"คำว่าเรื่อยๆนี่มันต้องนานแค่ไหน
สถานะถึงควรจะชัดเจนสักที???",0.5579999999999999,1
วันนี้มีใครไปเซ็นไหมอะเหง๊าาาาา,0.5581,1
ตอนนี้มีใครติดเพลงอะไรกันบ้างงง มาแชร์กันหน่อยเร้ววว😋,0.5582,1
ใครอยู่รังสิตบ้างงง วันนี้เงียบเหงายิ่งกว่าทุกวันอีกกก,0.5582,1
ใครอยากโดนหมอฟัน เอ้นทำฟัน 5555 #tunews #mendes,0.5582,1
วัดน้อยนพคุณ เขตดุสิต ตอนนี้คนเยอะมั้ยครับ (19:30),0.5583,1
ใครมีเพลง ใต้ดินเพราะๆ แนะนำบ้าง,0.5583,1
มีหอไหนเลี้ยงหมาได้ป้ะ ที่ไม่ใช่กอฟวิวว,0.5584,1
ใครชอบฟังเพลงแนว hiphop r&b บ้าง 👋🏻,0.5585,1
วิจัยเนี่ยไม่ทำได้มั้ย😑,0.5585,1
ศูนย์การเรียนรู้ กับ ป๋วย ปิดตามมหาลัยป้ะ,0.5586,1
แล้วตอนนี้ในสนามหลวง กี่คนแล้วค่ะ รอ17ชั่วโมงแล้วคร้าาแต่ก็จะรอต่อไป,0.5586,1
ตากระตุกขวามาซักพักละ กำลังจะซวยใช่มั้ยยยยยย,0.5586,1
มนุษย์ โคมันยอง หรือป่าว,0.5587,1
ทำไมวัดลาดสนุ่นไม่จัดคะ,0.5588,1
ภาพนี้มีกี่ดอกครับ,0.5588,1
จะหมดเทอมละ เจอเมทแบบไหนมาแชร์กันหน่อยย :),0.5588,1
