text,probability,label
สนามหลวงยังรับจิตอาสาช่วยงานอยู่ไหมครับ,0.5257,1
ใครเคยถูกพ่อแม่บังคับให้มาเรียนเช้าๆจนหงุดหงิดมะ แบบนอนไม่ครบ10ชั่วโมง ทุกอย่างมันดูขวางหูขวางตา พาลตั้งแต่โจ้กยันรถป๊อปมอ,0.5257,1
ที่สวนหลวงหนาแน่นไหมคะ,0.5257,1
อยากกินข้าวขาหมู ร้านไหนอร่อย,0.5257,1
สวัสดีครับใครอยู่ในพื้นที่นี้บางครับ,0.5258,1
Melon คืออะไร,0.5259,1
ตอนนี้เชียงใหม่เป็นไงมั่งง,0.5259,1
Melon คืออะไร,0.5259,1
มีใครชื่อมุกบ้างฮับ,0.5259,1
ปีใหม่นี้มีแพลนว่าไงกันมั่ง?,0.526,1
พิซซ่าข้างป๋วยถ้าเทียบกับปริมาณแพงมั้ยละอร่อยป่าวว,0.526,1
ใครไปดูคอน tom misch มาบ้างงงง ที่สุดของที่สุดอะ,0.526,1
ใครสอบพรุ่งนี้เป็นวันสุดท้ายมั่งอะ,0.526,1
น้องชุ้งคือคนไหน เจอคนหล่อเรียกชุ้งหมดเลย,0.5262,1
ง่วงนะ แต่ก็หิว จะกินหรือจะนอนดี,0.5264,1
"ใครสอบเสร็จแล้วบ้าง

 #polloftheday",0.5267,1
ขอทราบว่าวันนี้มีรถบริการจากซอยอารีย์ไปสนามหลวงมั๊ย,0.5267,1
เด็กมธคนไหนมีใครไปราตรีกระบี่สั้นมั่ง หาเพื่อน เหงา,0.5267,1
มีใคร ทามะใหญ่กว่าลูกกอล์ฟยัง อยากเหนๆ,0.527,1
ใครบอกได้ว่าเราควรหยุดพักหรือไปต่อ อย่าท้อถ้าเราทำดีที่สุดแล้วสักวันความรักจะเป็นของเราาาา 😉✌✌,0.527,1
เรียนวิชาอะไรกันอยู่ ไหนมาคุยกันหน่อยยย,0.527,1
ตอนนี้ศกร. คนเยอะป่าวว,0.5271,1
ควรดีใจป่ะ เมื่อคนที่เคยชอบทุกคนมาดูสตอรี่เราทุกอัน 😂,0.5272,1
เหมือนช่วงนี้จะมีแต่คนเฮิร์ตๆนะ คนอินเลิฟนี่ยังมีอยู่มั้ยคะ,0.5272,1
"ใครเล่นดนตรีหนือเป็นนักดนตรีมาคุยกันได้นะ
อยากมีโอกาสแลกเปลี่ยนความคิดบ้างง 😊🎶",0.5272,1
หาคนคุยในนี้ได้ป่ะคะ:),0.5272,1
ตลาดรับน้องใหม่ที่อินเตอร์โซนจะขายผ้าปูหมอนผ้าห่มไรงี้ป่าวว?,0.5273,1
แชร์เพลงกังงง ไหน ใครชอบฟังเพลงอะไรบ้าง,0.5273,1
หิว! ทำไมต้องมาหิวตอนนี้ด้วย😩,0.5274,1
ใครเขียนวะสัส,0.5275,1
คิดถึงคริสมาส คิดถึงอะไร,0.5276,1
ใครเสพติดชาเขียวบ้าง,0.5277,1
แต่งหน้าไปเรียนยังไงให้ไม่แบบ โป๊ะงะ เพิ่งขึ้นปี1 เราไม่รู้จริมๆ,0.5277,1
จุดหน้าโรงแรมรัตนโกสินเค้าบอกว่าเข้าไม่ได้เต็มแล้วจะเข้าตรงไหนได้ค่ะ,0.528,1
วันนี้เค้ามีงานไรกันหรอ เห็นคนหิ้วลูกโป่งมาหลายคนเลย,0.5281,1
"วันหยุดนี้มีใครนอนเปื่อยๆอยู่บ้านเหมือนกันบ้าง😫
เซงงงง",0.5281,1
วันนี้ใครไปงานปล่อยบ้างงงงง,0.5282,1
ใครจะไปวันแรกพบวันที่21บ้างค่ะ,0.5282,1
มันจะมีสักวันมั้ย ที่ทุ่งรังสิตไม่ร้อน,0.5282,1
"ปิดเทอมแล้วเราก็ ไปตามผชกันนน
ไหนใครว่าคนไหนหล่อสุด มาเม้นนนน",0.5284,1
งานดอกไม้ปากคลองตลาดวันนี้มีไหมครับ,0.5284,1
ถ้าคุณเป็นผู้ชายแล้วอยากจะมีแฟนหน้าตาแบบดาราไทยคนไหน,0.5284,1
"คู่แฝด Alex กับ Alan Stokes เค้าแสดงหนังอะไร
หรือมีผลงานอะไร แนะนำหน่อยค่ะ
เราเพิ่งโดนรอยยิ้มของพวกเค้าแอทแทคเข้าให้ 😍",0.5284,1
มีใครรู้จักพี่ต้ะpe33 มะะ เรากรี้ดพี่เค้ามานานมาก55แง้,0.5285,1
ไม่มีใครรู้จิงๆเหยอว่ามิดเทอม 101ก ออกไร อ่านไร,0.5286,1
พรุ่งนี้พวกเธอจะหายไปมั้ย,0.5286,1
ตอนนี้ใครจะสอบรอบ 09.00 ที่ 7-11 และ ตรงท่ารถคนยังไม่เยอะเท่าไรคับ ออกมากันได้แย้วเพื่อน ๆ เดี่ยวคนเยอะงับ #tunews #mendes,0.5287,1
ไปทำบุญกันไหม 🤣,0.5288,1
"บนโลกนี้มีอะไรที่เฮี้ยนกว่าอาม่าอีกหรอ
หลอกหลอนอากงมากี่ปีแล้วไม่รู้",0.5289,1
เพื่อนๆชอบย่างเนยรึสวีทดั๊กมากกว่า ละชอบเพราะอะไรร,0.5289,1
พรุ่งนี้!!   สนามม้านางเลิ้งจอดรถส่วนบุคคลได้ไหมคัฟ?,0.529,1
สถานการณ วัดกู้ นนทบุรี เป็นไงบ้างครับ,0.5294,1
โซนนี้เล่นเป็นกันป้ะจ๊ะ,0.5294,1
ใครมาจากมหาวิทยาลัยสงขลานครินทร์บ้าง จะเช็คประชากร,0.5294,1
ดีดีชอบโฟล์คจริงป่าว ชาวเน็ตสงสัย,0.5295,1
ใครเปนแบบชอบฟังเพลงเกาหลีแบบ  บางเพลงจังหวะเศร้าอินไปด้วย~,0.5296,1
เคยป่ะในใจนี่อยากกลับไปหาเขาแต่แค่เราก้าวเท้าไปหาเขาแค่ก้าวเดียวยังทำไม่ได้,0.5296,1
มีใครลงฟันดาบเฟรชชี่เกมบ้างเปล่าา,0.5297,1
ทำไมเธอต้องมองเราด้วยสายตาแบบนั้นนนน ณ ร้าน Starbucks ที่มอตอน 5 โมง... 🤔😂,0.5297,1
[@phich ](http://zonapplication.com/users/59808ca9885d62000168ad2d)พี่หมอต้องการคนไปถอนฟันอีกมั้ยคะ😂,0.5298,1
เล่นไงทีนี้...,0.5299,1
"กล้าสายแต่ไม่กล้าอาย ตอนนี้ยังไม่ออกจากหอ แต่คือได้นั่งเรียนแถวหน้าสุด ครูให้นั่งเป็นกลุ่ม
บอกเพื่อนว่าครูปล่อยเบรคละให้บอก จะค่อยเข้าไป
ถ้าไม่ติดว่าได้นั่งแถวหน้าสุดติดโปรเจคเตอร์ เรากล้าเข้าไปนะ 
มีใครสายบ้างตอนนี้ เบื่อตัวเองกลางคืนเสือกไม่นอน",0.53,1
เหงา มีใครว่างโทรคุยได้บ้าง อยากเล่าความอึดอัดในชีวิต,0.5301,1
คนๆนึงจะมีผลต่อหัวใจได้ขนาดไหน,0.5302,1
"มีใครสนใจไหม ไซบีเรียนตาสองสี แม่มีใบเพ็ดดีกรีนะคะ
20,000 บาท ตัวนี้ขี้เล่นสุดๆ",0.5303,1
เป็นเหมือนกันมั้ยคะ???,0.5304,1
ใจผมง่ายใช่มั้ยล่ะ,0.5304,1
มีใครซื้อแผ่นหมู่พร้อมผ้าห่มได้ทันบ้าง อยากได้ โชว์หน่อย,0.5305,1
มีใครเกลียดหน้าฝนเหมือนเรามั่งครับ 5555,0.5306,1
ก็ไม่ใช่เด็กฬ 5555แต่ขอแจมได้มั้ยยย,0.5307,1
วัดหลวงพ่อโตแถสถึงไหนแล้วคะ,0.5307,1
ใครว่างมาช่วยเราตัดโมที่คณะถาปัตได้นะ 😂😂😂,0.5307,1
"#PollZon

หนุ่ม-สาว คณะไหนที่จัดว่าเด็ดสำหรับคุณ??",0.5309,1
บนโลกนี้มีความสัมพันธ์ที่มันไม่มีชื่อเรียกอีกเท่าไหร่กันนะ,0.5309,1
พัดนุ้งหมีหาได้จากไหนอะ 😍,0.5309,1
สวัสดีเพื่อนๆ เราเป็นใคร,0.5309,1
"มีใครยังไม่นอนเหมือนเราบ้างมั้ยยยยยย
#เหตุผลที่ยังไม่ได้นอน #แต่งรูป #ไม่ได้ช่วยให้หน้าทำขึ้นมาเล๊ยยยย 😭😭😭",0.531,1
ชวนคุยยังไงให้กลายเป็นคนคุย,0.5311,1
เราอะไรเพราะมาก,0.5311,1
เด็กเสาดสาดจะมีงานแจกกุหลาบกับเค้าบ้างมั้ย จะไปเดินเฉี่ยวเช้าเย็นเลย5555555555,0.5312,1
เบื่อมากเลยย ทำอะไรดี,0.5312,1
มันยังเหลืออีกกี่ % ที่ฉันยังจะคาดหวังกับความสัมพันธ์ของเรา,0.5313,1
นั้นสิ...เราจะเรียนหนักไปทำไม ในเมื่อเราไม่มีเวลาให้ชีวิตเลย 😭😭😭😭,0.5313,1
แล้วฉันเลือกอะไรได้ไหม เลือกให้เธอไม่ไปได้หรือเปล่าา ..,0.5314,1
ทุกคนมี activity หรืออะไรที่ชอบทำแล้วมันดีต่อใจของแต่ละคนบ้างมะ ช่วยแชร์หน่อยจิเผื่อเอาไปทำบ้าง,0.5315,1
เมื่อเราบอกว่าเราเป็นคนดี ทำไมเพื่อนถึงไม่เชื่อเรานะ,0.5315,1
ชามุกร้านไหนอร่อยแนะนำหน่อย อยากกิน😂😂,0.5316,1
ทำไมว้าววววว,0.5316,1
ใครยังไม่มีแฟน ก็ขอให้ยกมือขึ้น,0.5317,1
ไหนๆก็แบ่ง zone ให้แอพได้แล้วตั้ง zone ไนห้องสอบเลยได้มั้ยเฮีย?,0.5317,1
ช่วยเล่าประสบการณ์การเป็นทูตอนุรักษฺให้ฟังหน่อยได้มั้ยคะ,0.5317,1
ใครดู,0.5318,1
เช้านี้ใครไปฟิตเนสบ้างงง นี่มีเรียน8โมงว่าจะเเวะฟิตเนสด้วยเเหละขยันเว่ออ ไม่มีไรเเค่อยากอวดความขยันเฉยๆ,0.5318,1
เมื่อไรใจจะเข้มแข็ง,0.532,1
ตรงนี้มันคือที่ไหน ฮือ555555555,0.5321,1
รถป๊อปก็ไม่ช่วยอะไร ไม่โดนฝนแต่รถติด555555 ทำไมไม่เดินวะ,0.5321,1
ตื่นมาตอนห้าทุ่ม แล้วจะได้นอนอีกทีตอนไหน,0.5321,1
เธอกลัวเสียฟอร์ม แต่เธอไม่กลัวเสียเราใช่มั้ย..,0.5321,1
"ข่วงนี้หนังเรื่องไหนน่าดูบ้าง
(หนังเก่าก็ได้นะ)",0.5322,1
คุณอยู่ไหน อยู่ในจักรวาลเดียวกันหรือเปล่า,0.5322,1
"ทำไมทุกคนทักเรามาตอนที่เขาไม่มีใครอะ 
แบบคนคุยเขาไม่ว่างงี้แล้วก็ทักมา 
ทำไมชอบเอาเราไว้เป็นคนแก้เหงาวะ 😕 ทุกคนเลย",0.5323,1
ยอดประชาชนที่ท้องสนามหลวงที่ผ่านจุดคัดกรองแล้วประมาณกี่คนครับ,0.5323,1
ไม่มีความสุขกับสิ่งที่เป็นอยู่เลย ทำไมตอนนี้อะไรๆก็น่าเบื่อไปหมด☹️,0.5323,1
สงสัยว่าอันนี้สำหรับคนที่ลงแล้วเเล้วเด้งรึเปล่าอะ,0.5323,1
ใครกลับมอแล้วมาฟิตเนสกันนนนนน😚💪🏻,0.5323,1
มีใครอยู่บียูแล้วเป็นเมนคุณองมั้ยคะ เราเอาสิ่งนี้มาแจก,0.5323,1
หอสมุดช่วงสายๆ บ่ายๆวันธรรมดาคนจะเยอะปะ,0.5325,1
ทำไมหนูไม่โตขึ้นเลยล่ะรูกกกก,0.5326,1
"ถ้าอยู่มธแต่อยากได้กุหลาบนี่ต้องทำไงน้าาา 5555
ล้อเล่นค่ะ พรุ่งนี้ใครได้กุหลาบเอามาอวดกันมั่งนะะ",0.5327,1
คิดยังไงอะ พอถึงวันเกิดเพื่อนในกลุ่มก็เซอร์ไพรส์วันเกิดเฉพาะคนที่อยากเซอร์ไพรส์ แต่พอถึงวันเกิดเรา เพื่อนไม่เซอร์ไพรส์ คือก็มีน้อยใจมาก คบกันมา3ปีแล้ว แต่นี่ก็ใกล้ถึงวันเกิดเราแล้ว ไม่รู้ว่าเพื่อนจะเซอร์ไพรส์เรามั้ย เพราะ2ปีที่แล้วไม่เคยเซอร์ไพรส์เราเลย...,0.5327,1
จะขึ้นดอยแล้วใครตื่นเต้นบ้าง,0.5327,1
มีใครเล่นพับจีปะ55555,0.5327,1
"https://youtu.be/SDrPghDvYA4
มีใครแฟน Oasis มั้ยยย 🤔
#รีวิวเพลง",0.5328,1
พี่จะคิดถึงน้องบ้างไหม,0.5328,1
"มีใครคิดเหมือนกันมั้ย
ว่าเล่นzonรู้สึกไม่ค่อยเหงาเหมือนก่อน
#เรารู้จักกันในzon",0.5329,1
ไหนใครยังโสด ขอให้ยกมือขึ้น,0.5329,1
คิดยังไงกับการกระทำที่เหมือนแฟนแต่ปากบอกว่าพี่น้อง,0.5331,1
เมื่อเช้าสะดุ้งตื่นลุกไปแปรงฟันตอนแปดโมงแล้วกลับมานอนต่อถึงบ่ายสามจะสี่โมง มันคือพฤติกรรมอะไรวะ555555 😂,0.5331,1
สงกรานต์ปิด11-17ใช่ไหมเอ่ยย,0.5331,1
"มันเล่นยังไง 555 
เดี๋ยวก็เล่นเป็นเองแหละ 😂😂",0.5331,1
ใครมีสรุปหรือแนวข้อสอบวิชาเสรี Human relations at work  (01459378) มั่งฮะ,0.5332,1
วัดภาษี เอกมัยท้ายแถวถึงไหน,0.5333,1
เมื่อไหร่จะเลิกรอเขาสักที,0.5334,1
เยลดีกว่าหรืออันนี้ดีกว่า,0.5335,1
"มาแนะนำงานมีใครสนใจมะ5555เผื่อสนๆ
สนใจเมนชั่น/แอดไลน์ มาถามด้ายย💞
http://line.me/ti/p/%40ibp5153i",0.5338,1
ระบบเราพังเพราะคุณอ่ะ รู้รึเปล่า?,0.5339,1
กำแพงแสนอะไรเด็ดบ้างคะะ,0.5339,1
ฝนตก ข้าวสารจะมีคนไปป่ะ,0.5339,1
เคยไหม เดินอยู่ดีๆ รถขับผ่านมาก็ทำน้ำกระเด็นใส่เราซะงั้น #รู้เรื่องงงง,0.5339,1
แล้วฉันควรยืนอยู่ตรงไหน,0.534,1
เวลาที่เหงาๆนี่ทำอะไรกันเหรอ  : (,0.534,1
วันนี้เราใส่ชุดนักเรียนมาด้วยนะ ไปหอเธอได้ไหม,0.534,1
เมื่อไหร่จะเลิกอ้วนนนนน,0.534,1
ตื่นกันยางงง,0.534,1
อยู่ที่ไหนนะความรัก🎶,0.5341,1
ใครเคยมีประสบการณ์คุยๆกับผู้ชายตัวจริงนิ่งๆเงียบๆแต่ในแชทคุยน่ารักปะ,0.5342,1
ทำไมต้องเป็นรูปปั้นพญานาค,0.5342,1
ใครตื่นละมั้งงง แต่เรายังไม่นอนน 😭😭😭,0.5342,1
เมื่อไหร่จะว่างตรงกันซักทีละโว้ยยยยยยย แงงงงงงง ไม่ชอบใจเลยนะ :-(,0.5343,1
ใครมีเพาเวอร์แบ้งค์ให้ยืมบ้าง โต๊ะหน้าเวที,0.5344,1
"มันเป็นไปได้มั๊ย,,ที่เค้าจะไม่รักเราแล้ว,,โดยที่เค้าไม่ได้มีคนใหม่😕",0.5345,1
อย่าทำอย่างนี้ไม่ว่ากับใครเข้าใจไหม?,0.5346,1
หายไปไหนนะ,0.5346,1
มีใครสอบเสร็จวันที่9เหมือนเราปะ ชีวิตเศร้าT T,0.5346,1
หายไปไหนนะ,0.5346,1
ใครเคยสอบจิตโมบ้างอะ รีวิวข้อสอบที,0.5347,1
ทำไมที่นอนมีผลต่อการตื่นนอนตอนเช้า มันดูอบอุ่นไปหมด ไม่อยากลุกเลย,0.5347,1
ทำไมเธอใจร้ายจังอะ...,0.5348,1
มีใครชอบหมอริทบ้างมั้ย จะชวนไปติ่งด้วยกัน555555 💚,0.5348,1
เห็นเราชินหน่อยเลยทำแบบนั้นบ่อยๆใช่มั้ย5555555555,0.5348,1
เดอะชาญเดือนละเท่าไหร่ครับ มีใครอยู่หอนี้รีวิวหน่อยครับ,0.5349,1
มีไคอยู่ทพจ ละชอบลงมาอนสในหลุมยู3ป่ะ ล่าสุดมีคนมาซ้อมเต้นเเล้วจ้าาา ดูละเฮฮาปาตี้น่าจอยเว่ออ 😂,0.5349,1
"พอเลิกคุยกันไปดูเธอมีความสุขดีนะ
แบ่งความสุขนั้นมาให้เราสักครึ่งนึงได้มั้ย?",0.5349,1
เมื่อไหร่จะผ่านไอเอสสักที เหน่ย,0.5349,1
เล่น werewolf กันมั้ย,0.535,1
เมื่อไหร่เค้าจะให้ความชัดเจนกับเราสักที,0.535,1
มีใครไปท่าพระจันทร์วันที่3บ้างคะะ,0.535,1
เห็นแก่ตัวเกินไปป่ะแก 🙄👊🏾,0.535,1
ใครเคยแต่งลูปโป่งแปะเพดาน กำแพง city parkมั่งง เพดานมันลอกมะอะะ,0.535,1
ให้ทายที่นี่ที่ไหน,0.535,1
ขยับมาหน่อยได้ไหมให้ใจตรงกัน,0.535,1
ที่นี่ที่ไหน...ให้ทาย ._.,0.535,1
ใครสักคนเน๊อะที่คอยรับฟังเรื่องราวต่างๆในแต่ละวันของเรา .,0.535,1
คือใครยังไม่นอนบ้าง 🙋‍♀️🙋‍♂️,0.535,1
ตอนนี้นุ้งหมีอยู่ไหนง่ะ อยากถ่ายรูปกับนุ้งหมี #zontu,0.5353,1
เมื่อไหร่จะสอบเสร็จ หิวเหล้าแล้วววววว 🍻🍻,0.5353,1
มีใครอยู่c9บ้าง ขอเสียงหน่อย,0.5353,1
มีใครรู้เรื่องที่มีเด็กโดดตึกบ้างงง,0.5354,1
มีใครชอบเปรียบเทียบตัวเองกับคนอื่นบ้าง,0.5354,1
มีใครอยู่โต้รุ่งถึงตี5บ้าง,0.5355,1
มันเป๋นยังไงกันนะ,0.5356,1
ขอพิกัดยำเด็ดๆแถวจุฬา สยามหน่อยค่า แล้วก็อยากรู้ว่ายำป้าหน้าแพนด้าคิงแซ่บมั้ยยย,0.5358,1
ทำไมต้องหลอกกันซ้ำๆด้วย,0.5359,1
มีใครไปดูอะตอมที่กำ้บ้าง,0.5359,1
แค่อยากจะรู้ว่าเขาดูแลเธอได้ดีหรือเปล่า,0.536,1
ใครบอกให้เรียนซัมเมอร์ ห้ะ ใครบอก,0.536,1
เคยคิดถึงใครมากๆและยังคิดถึงอยู่ป้ะ,0.5361,1
"ทำไมอ้วนจัง กินวัวกินควายมั้งอิห่าน
ถามมาได้ กูก็แดกสิ",0.5362,1
ที่scเมื่อไหร่จะปล่อย หิวจนจะกินหัวเพื่อนข้างๆละ,0.5362,1
สอบว่าถ้าเข้าชมพระเมรุช่วง 1ทุ่ม แล้วจะเข้าชมโขนและการแสดงต่อได้เลยหรือเปล่า ต้องไปเข้าแถวอีกไหม,0.5363,1
คิดถึงกันจริงหรือเปล่า ไม่ใช่เพราะเหงาใช่ไหม,0.5363,1
วันนี้มีตลาดนัดอตซ ป่ะจ๊ะ??,0.5365,1
